_id,Inspection ID,Facility ID,Facility Name,Facility Address,Facility Address 2,Facility Municipality Name,Facility City,Facility County,Facility State,Facility Postal Code,Facility Latitude,Facility Longitude,Venue Type,Inspection Date,Inspection End,Inspection Purpose,Inspection Passed,Inspection Number,Inspector Name,"Free Chlorine, Shallow","Free Chlorine, Deep","Combined Chlorine, Shallow","Combined Chlorine, Deep","Free Bromine, Shallow","Free Bromine, Deep","pH Value, Shallow","pH Value, Deep",Cyanuric Acid,Turnover,Enclosure,Main Drain Visible,Safety Equipment,Disinfectant Level,pH Balance,No Imminent Health Hazards,Abated Date
277765,214951,8816,PENNWOOD SQUARE POOL,601 A HAY STREET,,Wilkinsburg,Pittsburgh,Allegheny County,PA,15221,40.441275,-79.8877395,POOLS (OUTDOOR),2024-08-05T11:00:00,2024-08-07T12:00:00,FOLLOW UP INSPECTION,t,2,KLEIN ANGELICA,,,,,,,,,,,t,t,f,t,t,t,2024-09-05
277766,214967,2255,INGOMAR NORTH SWIM CLUB POOL,456 OLIVE STREET,,McCandless,PITTSBURGH,Allegheny County,PA,15237,,,POOLS (OUTDOOR),2024-08-06T14:50:00,2024-08-07T15:00:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,,,,,,,,,,,t,t,f,t,t,t,2024-08-30
277767,214974,7876,VENANGO TRAILS COMMUNITY CONDO POOL,3035 MAHICAN CIRCLE,,Marshall Township,Mars,Allegheny County,PA,16046,40.671261,-80.0916165,POOL (CONDO OUTDOOR),2024-08-02T10:30:00,2024-08-07T11:20:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1.6,,0,,,,7.4,,30,260,t,t,f,t,t,t,2024-08-08
277768,214975,864,JEFFERSON ESTATES HOMEOWNERS ASSOC POOL,4200 HARLIN DRIVE,,Jefferson Hills,JEFFERSON HILLS,Allegheny County,PA,15025,40.318065,-79.9648065,POOL (CONDO OUTDOOR),2024-08-05T14:00:00,2024-08-07T15:00:00,INITIAL INSPECTION,f,1,CONLEY FAON,3.2,3.2,0,0,0,0,7.4,7.4,,65,t,t,t,t,t,t,2024-08-09
277769,214978,666,HIDDEN RIDGE CONDOMINIUMS,1001 HIDDEN RIDGE COURT,,South Park Township,SOUTH PARK,Allegheny County,PA,15129,40.291299,-79.9897905,POOL (CONDO OUTDOOR),2024-08-05T09:00:00,2024-08-07T10:00:00,INITIAL INSPECTION,f,1,CONLEY FAON,4.2,4.2,0,0,,,7.4,7.4,,80,t,t,t,t,t,t,2024-08-09
277770,215013,758,VILLAGE AT SEWICKLEY HILLS POOL,104 PRESCOTT PLACE,,Ohio Township,SEWICKLEY,Allegheny County,PA,15143,40.570218,-80.114472,POOL (CONDO OUTDOOR),2024-08-08T09:10:00,2024-08-08T09:35:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,,,,,,,,,50,,t,t,t,t,t,t,2024-08-09
277771,215014,8916,HIGHLAND VILLAGE CLUBHOUSE POOL,130 PINEHURST DRIVE,,Ross Township,Pittsburgh,Allegheny County,PA,15229,40.522986,-80.0468865,POOL (CONDO OUTDOOR),2024-08-08T09:45:00,2024-08-08T10:00:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,0.8,,,,,,,,,,t,t,t,t,t,t,2024-08-09
277772,215027,1015,GARDEN CITY SWIM CLUB WADING POOL,600  GARDEN CITY DRIVE,,Monroeville,MONROEVILLE,Allegheny County,PA,15146,40.448205,-79.782093,POOLS (OUTDOOR),2024-08-07T11:15:00,2024-08-09T12:30:00,FOLLOW UP INSPECTION,t,2,KLEIN ANGELICA,,,,,,,,,,,t,t,t,t,t,t,
277773,215053,2141,OLYMPIC SWIM CLUB POOL,517 TWIN OAK DRIVE,,Penn Hills,PITTSBURGH,Allegheny County,PA,15235,40.478976,-79.790445,POOLS (INDOOR),2024-08-07T14:30:00,2024-08-09T15:00:00,FOLLOW UP INSPECTION,t,2,NABLO MARIAH,4.4,,0.2,,,,7.8,,,300,t,t,t,t,t,t,2024-12-05
277774,215068,937,HAMPTON INN & SUITES SPA,1247 SMALLMAN STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15222,40.447125,-79.9924095,SPA/HOT TUB (INDOOR),2024-08-09T14:30:00,2024-08-12T15:30:00,FOLLOW UP INSPECTION,t,2,KLEIN ANGELICA,3,,0,,,,7.2,,,,t,t,t,t,f,t,2024-08-12
277775,215078,2063,BUENA VISTA SWIMMING POOL,3333 FIRE STATION ROAD,,Elizabeth Township,BUENA VISTA,Allegheny County,PA,15018,40.275792,-79.7995485,POOLS (OUTDOOR),2024-08-09T01:30:00,2024-08-12T02:00:00,FOLLOW UP INSPECTION,t,3,MUSA AMINATA,,,,,,,,,,,t,t,f,t,t,t,
277776,215135,2448,MANORVIEW APTS POOL,101 MANORVIEW ROAD,,Scott Township,PITTSBURGH,Allegheny County,PA,15220,40.394493,-80.0650395,POOLS (OUTDOOR),2024-08-06T11:00:00,2024-08-14T11:25:00,INITIAL INSPECTION,f,1,ZIRNGIBL BARBARA,1.8,,0,,,,7.2,,<30,130,t,t,t,t,t,t,2024-08-15
277777,215206,2088,HAYMAKER SWIM & RACQUET CLUB POOL,106 PENN LEAR DRIVE,,Monroeville,MONROEVILLE,Allegheny County,PA,15146,40.400307,-79.7604705,POOLS (OUTDOOR),2024-08-15T14:30:00,2024-08-16T15:00:00,FOLLOW UP INSPECTION,t,2,KLEIN ANGELICA,,,,,,,,,,,t,t,f,t,t,t,2024-08-16
277778,215208,1322,APARTMENTS OF CEDAR RIDGE POOL,164 CEDAR RIDGE  DRIVE,,Monroeville,MONROEVILLE,Allegheny County,PA,15146,40.432869,-79.7741595,POOLS (OUTDOOR),2024-08-15T11:00:00,2024-08-16T12:00:00,INITIAL INSPECTION,t,1,KLEIN ANGELICA,,,,,,,,,,,t,t,f,t,t,t,2024-08-16
277779,215267,1223,EAGLE RIDGE APARTMENTS POOL,1500 EAGLE NEST DRIVE,,Monroeville,MONROEVILLE,Allegheny County,PA,15146,,,POOLS (OUTDOOR),2024-08-19T11:00:00,2024-08-20T11:45:00,INITIAL INSPECTION,t,1,KLEIN ANGELICA,4,3.6,0,0,,,7.2,7.2,<50,60,t,t,f,t,t,t,2024-08-20
277780,215268,2090,BELMONT RIDGE OUTDOOR POOL,1100 BELMONT BOULEVARD,,Monroeville,MONROEVILLE,Allegheny County,PA,15146,40.432599,-79.7793975,POOLS (OUTDOOR),2024-08-19T13:00:00,2024-08-20T13:45:00,INITIAL INSPECTION,f,1,KLEIN ANGELICA,4.4,,0,0,,,7.2,7.2,<50,177,t,t,t,t,t,t,2024-08-20
277781,215291,10979,THE VIEW NORTH HILLS POOL,1000 JOHNANNA DRIVE,,Ross Township,Pittsburgh,Allegheny County,PA,15237,40.547493,-80.014068,POOLS (OUTDOOR),2024-08-15T15:00:00,2024-08-20T15:30:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,,,,,,,,,,,t,t,t,t,t,t,
277782,215292,2201,BELLEVUE MEMORIAL POOL,320 BELLEVUE ROAD,,Ross Township,PITTSBURGH,Allegheny County,PA,15202,40.504257,-80.0411355,POOLS (OUTDOOR),2024-08-15T14:00:00,2024-08-20T14:20:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,,,,,,,,,,,t,t,f,t,t,t,2024-08-21
277783,215295,3843,GOLDFISH SWIM SCHOOL,160 LAKE DRIVE,,Pine Township,WEXFORD,Allegheny County,PA,15090,40.616406,-80.0526735,POOLS (INDOOR),2024-08-16T10:20:00,2024-08-20T11:00:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,3,,0.4,,,,7.2,,,240,t,t,t,t,t,t,2024-08-21
277784,215315,1229,SONOMA RIDGE WADING,4007 DUCKHORN DRIVE,,Moon Township,MOON TOWNSHIP,Allegheny County,PA,15108,40.474161,-80.1661185,WADING POOL SYSTEM,2024-08-20T11:00:00,2024-08-21T12:00:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,1.8,1.8,0,0,0,0,7.2,7.2,<50,40,t,t,f,t,t,t,2024-08-26
277785,215325,2249,WINDWOOD PARK POOL,903 LAKE ROAD,,Marshall Township,BRADFORD WOODS,Allegheny County,PA,15015,40.628232,-80.09001,WADING POOL SYSTEM,2024-08-21T09:00:00,2024-08-21T09:10:00,FOLLOW UP INSPECTION,t,5,NOBBS SCOTT,,,,,,,,,,,t,t,f,t,t,t,
277786,215347,4943,EMBASSY SUITES BY HILTON / POOL ,535 SMITHFIELD  STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15222,40.441392,-79.99803,POOLS (INDOOR),2024-08-22T08:15:00,2024-08-22T08:30:00,FOLLOW UP INSPECTION,t,3,KLEIN ANGELICA,,,,,,,,,,,t,t,f,t,t,t,2024-09-16
277787,215351,4202,HYTYRE FARMS HOMEOWNERS ASSOCIATION - POOL,50 WALKER LANE,,West Deer Township,GIBSONIA,Allegheny County,PA,15044,40.626945,-79.918065,POOL (CONDO OUTDOOR),2024-08-21T10:40:00,2024-08-22T11:30:00,INITIAL INSPECTION,f,1,RANKIN JASILYN,2,2,0,0,,,7.6,7.6,<50,45,t,t,t,t,t,t,2024-08-23
277788,215352,2238,SYLVAN PARK POOL,1800 SYLVAN AVENUE,,Harrison Township,NATRONA HEIGHTS,Allegheny County,PA,15065,40.636044,-79.7226525,WADING POOL SYSTEM,2024-08-21T11:30:00,2024-08-22T12:50:00,INITIAL INSPECTION,f,1,RANKIN JASILYN,2.6,2.4,0,0,,,7.2,7.2,<50,1080,t,t,t,t,t,t,2024-08-23
277789,215363,2289,OAKMONT LANDING APT POOL,101 WASHINGTON AVENUE,,Oakmont,OAKMONT,Allegheny County,PA,15139,40.517307,-79.848261,POOLS (OUTDOOR),2024-08-21T11:30:00,2024-08-22T12:00:00,INITIAL INSPECTION,f,1,LOVING BRENDAN,4,,0,,,,7.2,,30,80,t,t,t,t,t,t,2024-08-23
277790,215364,8776,BRACKEN HOUSE NORTH SHORE POOL,100 ANDERSON STREET,,PITTSBURGH,Pittsburgh,Allegheny County,PA,15212,40.448628,-79.9993575,POOLS (OUTDOOR),2024-08-21T15:00:00,2024-08-22T15:30:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,,,,,,,,,,,t,t,f,t,t,t,2024-08-23
277791,215398,2404,SPRING RUN VILLAGE CONDO POOL,100 SPRINGWATER COURT,,Moon Township,CORAOPOLIS,Allegheny County,PA,15108,40.532328,-80.2668105,POOL (CONDO OUTDOOR),2024-08-15T13:00:00,2024-08-23T14:00:00,INITIAL INSPECTION,f,1,FREEMAN MICHELE,3.6,4.4,0.2,0.2,0,0,7.4,7.4,<50,110,t,t,t,t,t,t,2024-08-26
277792,215450,9957,ONE ON CENTRE APARTMENTS POOL,4500 CENTRE AVENUE,,,Pittsburgh,Allegheny County,PA,15213,40.451391,-79.953039,POOLS (OUTDOOR),2024-08-26T14:30:00,2024-08-26T15:00:00,FOLLOW UP INSPECTION,t,3,NABLO MARIAH,3,,0.2,,,,7.4,,,80,t,t,t,t,t,t,
277793,215475,74,THORNBERRY CONDO ASSOC,744 WINDVUE DRIVE,,ROBINSON TOWNSHIP,ROBINSON,Allegheny County,PA,15205,40.429872,-80.0941635,POOL (CONDO OUTDOOR),2024-08-27T08:30:00,2024-08-27T08:45:00,FOLLOW UP INSPECTION,t,2,O'BRIEN JEFF,,,,,4.05,,7.4,,,,t,t,t,t,f,t,2024-08-27
277794,215486,2265,FOREST OAKS CONDO POOL,1302 FOREST EDGE COURT,,McCandless,WEXFORD,Allegheny County,PA,15090,40.608621,-80.0587665,POOL (CONDO OUTDOOR),2024-08-27T14:00:00,2024-08-28T14:30:00,FOLLOW UP INSPECTION,t,2,LAURIA D. ANTHONY,5,5,0,0,,,7.4,7.4,0,90,t,t,f,t,t,t,2024-08-28
277795,215618,11581,RESIDENCE INN BY MARRIOTT POOL,3455 WILLIAM PENN HIGHWAY,,Wilkins Township,Pittsburgh,Allegheny County,PA,15235,40.431537,-79.81155,POOLS (INDOOR),2024-08-02T14:15:00,2024-09-03T14:30:00,FOLLOW UP INSPECTION,t,2,NABLO MARIAH,3.4,,0.2,,,,7.4,,,70,t,t,f,t,t,t,2024-09-03
277796,215627,1010,STAUNTON HEIGHTS CONDO POOL,1501 STAUNTON DRIVE,,Moon Township,CORAOPOLIS,Allegheny County,PA,15108,40.544208,-80.203383,POOL (CONDO OUTDOOR),2024-08-30T08:45:00,2024-09-04T09:30:00,FOLLOW UP INSPECTION,t,2,ENGLEBAUGH TAYLOR,4,,0,,,,7.8,,>30,65,t,t,f,t,t,t,2024-09-04
277797,215648,10579,SPRINGHILL SUITES MT LEBANON POOL,611 WASHINGTON ROAD,,Mount Lebanon,Pittsburgh,Allegheny County,PA,15228,40.382676,-80.043705,POOLS (INDOOR),2024-09-04T12:30:00,2024-09-04T13:15:00,FOLLOW UP INSPECTION,t,3,LOVING BRENDAN,2,,0.2,,,,7.2,,,321,t,t,t,t,t,t,2024-09-05
277798,215706,938,SPRING RUN CONDOMINIUM POOL,133 SPRING RUN DRIVE,,Monroeville,MONROEVILLE,Allegheny County,PA,15146,,,POOL (CONDO OUTDOOR),2024-09-06T09:00:00,2024-09-09T10:00:00,INITIAL INSPECTION,t,1,KLEIN ANGELICA,1.4,,0,,,,7.2,,,80,t,t,t,t,t,t,2024-09-09
277799,215773,5442,THE YARDS @ 3 CROSSINGS - POOL,2625 RAILROAD  STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15222,,,POOLS (OUTDOOR),2024-09-10T14:10:00,2024-09-10T14:15:00,FOLLOW UP INSPECTION,t,4,O'BRIEN JEFF,,,,,,,,,,,t,t,f,t,t,t,2024-09-11
277800,215849,2257,MCCANDLESS SWIM CLUB POOL,8300 THOMPSON RUN  ROAD,,McCandless,PITTSBURGH,Allegheny County,PA,15237,40.561506,-79.9987095,POOLS (OUTDOOR),2024-09-12T15:00:00,2024-09-13T15:10:00,FOLLOW UP INSPECTION,t,3,NOBBS SCOTT,,,,,,,,,,,t,t,f,t,t,t,
277801,216090,11604,SPRINGHILL SUITES PITTSBURGH MILLS / POOL,3015 PITTSBURGH MILLS BOULEVARD,,Frazer Township,Tarentum,Allegheny County,PA,15084,40.570236,-79.804737,POOLS (INDOOR),2024-09-20T09:30:00,2024-09-25T10:00:00,INITIAL INSPECTION,t,1,RANKIN JASILYN,2,,0.2,,,,7.2,,,70,t,t,f,t,t,t,2024-09-26
277802,216328,1391,MONTOUR HIGH SCHOOL POOL,223 CLEVER  ROAD,,ROBINSON TOWNSHIP,MCKEES ROCKS,Allegheny County,PA,15136,40.467267,-80.118639,POOLS (SCHOOLS),2024-09-30T13:00:00,2024-10-07T14:00:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,1,1,0.2,0.2,0,0,7.4,7.4,<50,500,t,t,f,t,t,t,2025-03-28
277803,216329,293,COMFORT SUITES POOL,750 ATEN ROAD,,Findlay Township,CORAOPOLIS,Allegheny County,PA,15108,40.458483,-80.192628,POOLS (INDOOR),2024-10-04T10:00:00,2024-10-07T11:00:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,7.4,7.4,0.2,0.2,0,0,7.8,7.8,<50,,t,t,f,t,t,t,
277804,216705,8537,FAIRFIELD INN & SUITES - SPA,1004 SUTHERLAND DRIVE,,Robinson Township,Pittsburgh,Allegheny County,PA,15205,40.455675,-80.171226,SPA/HOT TUB (INDOOR),2024-10-23T14:30:00,2024-10-25T16:30:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,4.4,,0.2,,0,0,7.2,,<50,75,t,t,f,t,t,t,
277805,216713,10737,CAMBRIA SUITES PGH @ PPG PAINTS ARENA POOL,1320 CENTRE  AVENUE,,Pittsburgh,Pittsburgh,Allegheny County,PA,15219,40.440087,-79.987977,POOLS (INDOOR),2024-10-23T02:30:00,2024-10-25T03:30:00,FOLLOW UP INSPECTION,t,2,MUSA AMINATA,2.4,,0.4,,,,,,,,t,t,t,t,t,t,2024-11-01
277806,217163,1470,SHERATON STATION SQ HOTEL POOL,300 W STATION SQUARE DRIVE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15219,40.434975,-80.0069895,POOLS (INDOOR),2024-11-01T14:00:00,2024-11-14T15:00:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,2,2,0.6,0.6,0,0,7.4,7.4,<50,85,t,t,t,t,t,t,2024-11-19
277807,217274,5943,HILTON GARDEN INN PITTSBURGH AIRPORT SPA,9600 UNIVERSITY  BOULEVARD,,Moon Township,CORAOPOLIS,Allegheny County,PA,15108,40.50216,-80.2235115,SPA/HOT TUB (INDOOR),2024-11-18T10:00:00,2024-11-19T11:30:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,3,3,0.2,0.2,0,0,8.0,8.0,<50,,t,t,f,t,f,t,
277808,217277,5961,HILTON GARDEN INN PITTSBURGH AIRPORT-POOL,9600 UNIVERSITY BOULEVARD,,Moon Township,CORAOPOLIS,Allegheny County,PA,15108,40.50216,-80.2235115,POOLS (INDOOR),2024-11-18T10:00:00,2024-11-19T11:30:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,5.4,5.4,0.2,0.2,0,0,7.4,7.4,<50,,t,t,f,t,t,t,
277809,217490,11781,PRISM AT DIAMOND RIDGE SPA,1100 PRISM PLACE,,Moon Township,Coraopolis,Allegheny County,PA,15108,40.458456,-80.1822645,POOLS (OUTDOOR),2024-11-25T13:30:00,2024-11-29T14:30:00,FOLLOW UP INSPECTION,t,3,FREEMAN MICHELE,2,2,0,0,0,0,7.8,7.8,<50,235,t,t,f,t,t,t,
277810,217543,2513,SULLIVAN MEMORIAL OUTDOOR POOL,517 TWIN OAK DRIVE,,Penn Hills,PITTSBURGH,Allegheny County,PA,15235,40.478976,-79.790445,POOLS (OUTDOOR),2024-12-03T10:30:00,2024-12-03T10:35:00,FOLLOW UP INSPECTION,t,3,O'BRIEN JEFF,,,,,,,,,,,t,t,t,t,t,t,2024-12-05
277811,217544,2141,OLYMPIC SWIM CLUB POOL,517 TWIN OAK DRIVE,,Penn Hills,PITTSBURGH,Allegheny County,PA,15235,40.478976,-79.790445,POOLS (INDOOR),2024-12-03T10:35:00,2024-12-03T10:40:00,FOLLOW UP INSPECTION,t,3,O'BRIEN JEFF,,,,,,,,,,,t,t,t,t,t,t,2024-12-05
277812,217578,2325,SHALER ELEMENTARY SCHOOL POOL,700 SCOTT AVENUE,,Shaler Township,GLENSHAW,Allegheny County,PA,15116,40.539375,-79.9829325,POOLS (SCHOOLS),2024-12-04T09:30:00,2024-12-04T09:40:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,,,,,,,,,,,t,t,f,t,t,t,2024-12-04
277813,217631,1970,TREES HALL POOL,1970 ALLEQUIPPA STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15260,,,POOLS (SCHOOLS),2024-12-03T11:00:00,2024-12-05T12:30:00,INITIAL INSPECTION,t,1,RANKIN JASILYN,2.6,2.6,0,0,,,7.6,7.6,,1819,t,t,t,t,t,t,
277814,217676,2379,HOLIDAY INN EXPRESS / PARKWAY CENTER INN - POOL,875 GREENTREE ROAD,,Green Tree,PITTSBURGH,Allegheny County,PA,15220,40.424517,-80.041743,POOLS (INDOOR),2024-12-03T10:00:00,2024-12-06T13:00:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,2,2,0,0,0,0,7.2,7.2,<50,70,t,t,f,t,t,t,2025-03-17
277815,217775,2285,FOX CHAPEL HIGH SCHOOL POOL,611 FIELD CLUB ROAD,,O'Hara Township,PITTSBURGH,Allegheny County,PA,15238,40.518099,-79.868673,POOLS (SCHOOLS),,2024-12-12T15:00:00,INITIAL INSPECTION,f,1,LAURIA D. ANTHONY,3,3,0,0,,,7.4,7.4,0,725,t,t,t,t,t,t,2024-12-12
277816,217819,915,SARAH HEINZ HOUSE POOL,1 HEINZ STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15212,40.454946,-79.9927965,POOLS (INDOOR),2024-12-05T13:30:00,2024-12-16T14:00:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,,,,,,,,,,330,t,t,f,t,t,t,2024-12-16
277817,217849,2119,EAST ALLEGHENY HIGH SCHOOL POOL,1150 JACKS RUN ROAD,,North Versailles Township,NORTH VERSAILLES,Allegheny County,PA,15137,40.365666,-79.786908,POOLS (SCHOOLS),2024-12-16T10:30:00,2024-12-17T11:05:00,INITIAL INSPECTION,f,1,LOVING BRENDAN,2.6,2.6,0,0,,,7.2,7.2,30,500,t,t,t,t,t,t,2024-12-19
277818,217866,8557,UPPER ST CLAIR HIGH SCHOOL DIVE POOL ,1825 MCLAUGHLIN RUN  ROAD,,Upper St Clair Township,Pittsburgh,Allegheny County,PA,15241,40.334652,-80.0708085,POOLS (SCHOOLS),2024-12-16T14:30:00,2024-12-17T15:00:00,INITIAL INSPECTION,f,1,ENGLEBAUGH TAYLOR,3.5,,,,,,7.2,3.7,>30,545,t,t,t,t,t,t,2024-12-17
277819,217909,10638,HAMPTON INN & SUITES / WATERFRONT POOL,301 W WATERFRONT DRIVE,,West Homestead,Homestead,Allegheny County,PA,15120,40.406958,-79.920153,POOLS (INDOOR),2024-12-17T13:00:00,2024-12-19T13:45:00,INITIAL INSPECTION,t,1,ENGLEBAUGH TAYLOR,4,,,,,,7.4,.2,>30,35,t,t,f,t,t,t,2025-02-03
277820,217996,134,GATEWAY HIGH SCHOOL POOL,3000 GATEWAY CAMPUS BOULEVARD,,Monroeville,MONROEVILLE,Allegheny County,PA,15146,40.431762,-79.754499,POOLS (SCHOOLS),2024-12-20T12:30:00,2024-12-23T13:30:00,INITIAL INSPECTION,t,1,NABLO MARIAH,4.2,,0.2,,,,7.4,,,515,t,t,t,t,t,t,2024-12-26
277821,218092,1943,RIVERS CLUB / INDOOR POOL,301 GRANT STREET,Ste 411,Pittsburgh,PITTSBURGH,Allegheny County,PA,15219,40.437999,-79.998606,POOLS (INDOOR),2024-12-30T09:45:00,2024-12-30T10:15:00,INITIAL INSPECTION,f,1,KLEIN ANGELICA,2.8,2.8,0,0,,,7.6,7.6,,90,t,t,t,t,t,t,2024-12-31
277822,218600,2320,YMCA /SEWICKLEY VALLEY / SPA,625 BLACKBURN ROAD,,Sewickley,SEWICKLEY,Allegheny County,PA,15143,40.543209,-80.179974,SPA/HOT TUB (INDOOR),2025-01-22T13:30:00,2025-01-23T14:00:00,INITIAL INSPECTION,f,1,LAURIA D. ANTHONY,,,,,6,6,7.3,7.3,0,100,t,t,t,t,t,t,2025-01-24
277823,218702,11400,STAYBRIDGE SUITES CRANBERRY POOL,915 BRUSH CREEK ROAD,,Marshall Township,Warrendale,Allegheny County,PA,15086,40.661658,-80.0979525,POOLS (INDOOR),2025-01-24T11:00:00,2025-01-28T11:30:00,FOLLOW UP INSPECTION,t,2,NOBBS SCOTT,,,,,,,,,,,t,t,f,t,t,t,2025-03-13
277824,218812,2521,PGH OLIVER HS POOL,2323 BRIGHTON ROAD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15212,40.464423,-80.024499,POOLS (INDOOR),2025-01-30T12:15:00,2025-01-31T13:15:00,INITIAL INSPECTION,t,1,LAURIA D. ANTHONY,2.5,2.5,0,0,,,7.4,7.4,0,,t,t,t,t,t,t,2025-01-31
277825,219122,2025,PGH BRASHEAR HIGH SCHOOL - POOL,590 CRANE AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15216,40.418082,-80.0182215,POOLS (INDOOR),2025-02-13T11:10:00,2025-02-13T12:00:00,INITIAL INSPECTION,f,1,ARMSTRONG RYAN,3,,3,,,,7.4,,,595,t,t,t,t,t,t,2025-02-14
277826,219127,2357,CHARTIERS VALLEY HIGH SCHOOL POOL,50 THOMS RUN  ROAD,,Collier Township,PRESTO,Allegheny County,PA,15017,40.378779,-80.102538,POOLS (SCHOOLS),2025-02-13T10:00:00,2025-02-13T10:50:00,INITIAL INSPECTION,f,1,ZIRNGIBL BARBARA,2.4,2.4,0,0,,,7.6,7.6,,650,t,t,t,t,t,t,2025-02-13
277827,219345,2369,WILSON ELEMENTARY SCHOOL POOL,100 BRUNO LANE,,Findlay Township,FINDLAY,Allegheny County,PA,15126,40.444254,-80.266932,POOLS (SCHOOLS),2025-02-21T10:30:00,2025-02-24T11:30:00,INITIAL INSPECTION,f,1,FREEMAN MICHELE,1.8,,,,0,0,7.2,7.2,<50,100,t,t,t,t,t,t,2025-02-24
277828,219358,2118,CARNEGIE LIBRARY OF HOMESTEAD POOL,510 E 10TH AVENUE,,Munhall,HOMESTEAD,Allegheny County,PA,15120,40.407039,-79.9029225,POOLS (INDOOR),2025-02-18T13:00:00,2025-02-24T14:00:00,INITIAL INSPECTION,t,1,JONES ALLISON,2.2,1.6,0.8,0.8,,,7.6,7.6,,190,t,t,t,t,t,t,2025-02-28
277829,219450,10019,DOUBLETREE BY HILTON GREEN TREE SPA,500 MANSFIELD AVENUE,,Green Tree,Pittsburgh,Allegheny County,PA,15205,40.418451,-80.0596125,SPA/HOT TUB (INDOOR),2025-02-26T08:30:00,2025-02-26T10:00:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,1,1,0,0,0,0,7.0,7.0,<50,90,t,t,f,t,t,f,2025-02-27
277830,219751,2455,VIRGINIA MANSIONS CONDO POOL,2120 GREENTREE ROAD,,Scott Township,PITTSBURGH,Allegheny County,PA,15220,40.392324,-80.0710245,POOL (CONDO INDOOR),2025-03-10T13:30:00,2025-03-11T14:15:00,INITIAL INSPECTION,f,1,ZIRNGIBL BARBARA,5.2,,0.2,,,,7.4,,,90,t,t,t,t,t,t,2025-03-11
277831,219752,2456,VIRGINIA MANSIONS CONDO SPA,2120 GREENTREE ROAD,,Scott Township,PITTSBURGH,Allegheny County,PA,15220,40.392324,-80.0710245,SPA/HOT TUB (INDOOR),2025-03-10T13:30:00,2025-03-11T14:15:00,INITIAL INSPECTION,f,1,ZIRNGIBL BARBARA,4.2,,0.2,,,,7.4,,,24,t,t,t,t,t,t,2025-03-11
277832,219768,2030,GREENWAY CLASSICAL ACADEMY POOL,1400 CRUCIBLE STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15205,40.448574,-80.049708,POOLS (SCHOOLS),2025-03-10T14:00:00,2025-03-11T15:30:00,INITIAL INSPECTION,f,1,FREEMAN MICHELE,1.6,,,0.2,0,0,7.2,7.2,<50,400,t,t,t,t,t,t,2025-03-12
277833,219930,5142,COMFORT INN & SUITES POOL,1100 BANKSVILLE ROAD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15216,40.419909,-80.030268,POOLS (INDOOR),2025-03-14T13:00:00,2025-03-17T14:30:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,2.2,2.2,0.6,0.6,0,0,7.4,7.4,<50,65,t,t,t,t,t,t,
277834,220034,293,COMFORT SUITES POOL,750 ATEN ROAD,,Findlay Township,CORAOPOLIS,Allegheny County,PA,15108,40.458483,-80.192628,POOLS (INDOOR),2025-03-18T09:00:00,2025-03-20T10:00:00,FOLLOW UP INSPECTION,t,3,FREEMAN MICHELE,1.8,1.8,0.6,0.6,0,0,7.6,7.6,<50,50,t,t,f,t,t,t,
277835,220260,1470,SHERATON STATION SQ HOTEL POOL,300 W STATION SQUARE DRIVE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15219,40.434975,-80.0069895,POOLS (INDOOR),2025-03-28T09:00:00,2025-03-28T10:00:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,6.4,6.4,0.2,0.2,0,0,7.4,7.4,<50,110,t,t,t,t,t,t,2025-03-31
